# Aircraft             Segment              Span Fraction        Control (x)          Control (y)          Control (z)          Chord                Twist                Dihedral             Sweep                Aero Sweep           Area                 Alpha                Flap Defl.           u                    v                    w                    Re                   M                    q                    CL                   Cm                   Parasitic CD         Zero-Lift Alpha      Fx                   Fy                   Fz                   Mx                   My                   Mz                   
Horizon              wing_right             8.019702132592e-01  -1.193506322913e+00   3.964544650524e+00  -2.779129477105e-01   8.189425139922e-01   0.000000000000e+00  -1.399702072429e-01   5.668793393339e-01   5.668776107093e-01   2.869577752352e-02   5.901970748065e+00   2.000000000000e+00  -4.983927773121e+01  -1.066097918970e-01  -4.346057437673e+00   2.187444141433e+05   3.761672890823e-02   1.806272849657e+00   8.500135487456e-01  -2.068950790264e-02   4.000000000000e-03  -3.227503606783e-02   3.528631436822e-03  -3.705523087658e-03  -4.376109478436e-02  -1.740510216829e-01  -5.394340193047e-02  -9.463494318490e-03
Horizon              wing_right             8.076951733117e-01  -1.211662091883e+00   3.992658976295e+00  -2.818883431995e-01   8.155112593028e-01   0.000000000000e+00  -1.409694012676e-01   5.709260751336e-01   5.709246022391e-01   2.633228032396e-02   5.866386376804e+00   2.000000000000e+00  -4.983557154967e+01  -1.020085157933e-01  -4.308756194223e+00   2.172120336221e+05   3.751037389462e-02   1.796073419508e+00   8.466367310635e-01  -2.074311608193e-02   4.000000000000e-03  -3.235866328255e-02   3.174611819730e-03  -3.407057941894e-03  -3.977063451969e-02  -1.593186370698e-01  -4.974994000450e-02  -8.452359471985e-03
Horizon              wing_right             8.129141639863e-01  -1.228354661474e+00   4.018285098060e+00  -2.855368706883e-01   8.123775573338e-01   0.000000000000e+00  -1.418802869766e-01   5.746151622551e-01   5.746139510324e-01   2.375534950467e-02   5.826824682047e+00   2.000000000000e+00  -4.983156554582e+01  -9.685256139202e-02  -4.269624396670e+00   2.158091673818e+05   3.741187244935e-02   1.786652903491e+00   8.427826099241e-01  -2.079252686690e-02   4.000000000000e-03  -3.243574268312e-02   2.805698555122e-03  -3.078254211901e-03  -3.552737233753e-02  -1.432484162778e-01  -4.503707504595e-02  -7.407815400479e-03
Horizon              wing_right             8.175826586947e-01  -1.243401326643e+00   4.041205367637e+00  -2.888203316163e-01   8.095698529166e-01   0.000000000000e+00  -1.426950930143e-01   5.779151267080e-01   5.779141731455e-01   2.098677941897e-02   5.783504682474e+00   2.000000000000e+00  -4.982742521059e+01  -9.109202767050e-02  -4.228948653817e+00   2.145482469967e+05   3.732227563955e-02   1.778105525030e+00   8.384695835774e-01  -2.083716689784e-02   4.000000000000e-03  -3.250537984488e-02   2.426734892498e-03  -2.722274777724e-03  -3.107640941346e-02  -1.260285187726e-01  -3.986325185757e-02  -6.347070590358e-03
Horizon              wing_right             8.216608274862e-01  -1.256634464521e+00   4.061225199822e+00  -2.917038843972e-01   8.071137122342e-01   0.000000000000e+00  -1.434068677429e-01   5.807978143589e-01   5.807971044693e-01   1.804962370326e-02   5.737013420469e+00   2.000000000000e+00  -4.982338188120e+01  -8.477620027937e-02  -4.187262971633e+00   2.134409839279e+05   3.724264879019e-02   1.770526463836e+00   8.337568326863e-01  -2.087650608324e-02   4.000000000000e-03  -3.256674784037e-02   2.042535386333e-03  -2.342576822170e-03  -2.646340481712e-02  -1.078617310770e-01  -3.429619690381e-02  -5.287096525673e-03
Horizon              wing_right             8.251138768625e-01  -1.267904377906e+00   4.078174697024e+00  -2.941565738297e-01   8.050315593680e-01   0.000000000000e+00  -1.440095385514e-01   5.832386311334e-01   5.832381413555e-01   1.496801789415e-02   5.688416165039e+00   2.000000000000e+00  -4.981968951905e+01  -7.809061074797e-02  -4.145417811572e+00   2.124982053170e+05   3.717404610694e-02   1.764009688043e+00   8.287565053889e-01  -2.091006779828e-02   4.000000000000e-03  -3.261910314861e-02   1.657667460036e-03  -1.942852374435e-03  -2.173325395881e-02  -8.895873151391e-02  -2.841044549030e-02  -4.243665903897e-03
Horizon              wing_right             8.279123466238e-01  -1.277081910612e+00   4.091910065069e+00  -2.961518111581e-01   8.033424451559e-01   0.000000000000e+00  -1.444979636650e-01   5.852167528432e-01   5.852164508628e-01   1.176700495241e-02   5.639402827526e+00   2.000000000000e+00  -4.981656681844e+01  -7.136334005520e-02  -4.104678123238e+00   2.117295625177e+05   3.711746086388e-02   1.758643527605e+00   8.236498670116e-01  -2.093743841717e-02   4.000000000000e-03  -3.266180052527e-02   1.276176617164e-03  -1.526954475965e-03  -1.692844074800e-02  -6.952960001592e-02  -2.228407303444e-02  -3.230173861372e-03
Horizon              wing_right             8.300323612129e-01  -1.284060759730e+00   4.102314809447e+00  -2.976677933672e-01   8.020618509107e-01   0.000000000000e+00  -1.448679760127e-01   5.867153028514e-01   5.867151488142e-01   8.472364111702e-03   5.592510156658e+00   2.000000000000e+00  -4.981415905344e+01  -6.504630607697e-02  -4.066882374341e+00   2.111432747415e+05   3.707377977273e-02   1.754506700109e+00   8.187117502126e-01  -2.095827585569e-02   4.000000000000e-03  -3.269430632885e-02   9.012505912946e-04  -1.098810920665e-03  -1.208705250474e-02  -4.977363713995e-02  -1.599469030685e-02  -2.256233900396e-03
Horizon              wing_right             8.314558334129e-01  -1.288759416513e+00   4.109300703075e+00  -2.986878516121e-01   8.012015290550e-01   0.000000000000e+00  -1.451164187797e-01   5.877214960577e-01   5.877214441254e-01   5.110443064662e-03   5.551535639646e+00   2.000000000000e+00  -4.981253767033e+01  -5.971003774414e-02  -4.034745573476e+00   2.107460961009e+05   3.704377536125e-02   1.751667947820e+00   8.143560153803e-01  -2.097231682145e-02   4.000000000000e-03  -3.271620983077e-02   5.347888589247e-04  -6.623209401935e-04  -7.240266585528e-03  -2.986685834123e-02  -9.614559349563e-03  -1.325934140371e-03
Horizon              wing_right             8.321706186607e-01  -1.291122677189e+00   4.112808518385e+00  -2.992007203116e-01   8.007693877176e-01   0.000000000000e+00  -1.452411723399e-01   5.882267479765e-01   5.882267379467e-01   1.707993143194e-03   5.522383352591e+00   2.000000000000e+00  -4.981172567670e+01  -5.609999770658e-02  -4.012476370241e+00   2.105436094941e+05   3.702815514276e-02   1.750191010490e+00   8.112283629029e-01  -2.097938236322e-02   4.000000000000e-03  -3.272723187231e-02   1.767307914108e-04  -2.212151349829e-04  -2.408493392137e-03  -9.943993778107e-03  -3.203877370463e-03  -4.351973310819e-04
Horizon              wing_right             8.323496013446e-01  -1.291714844265e+00   4.113686867568e+00  -2.993292114707e-01   8.006204878002e-01   0.000000000000e+00  -1.452724107113e-01   5.883532633806e-01   5.883532533415e-01   1.707819777685e-03   8.285088573788e+00  -1.000000000000e+00  -4.981152269047e+01  -3.474230108109e-01  -6.004334607793e+00   2.117175105280e+05   3.724153320086e-02   1.770420394536e+00   8.057373206290e-01   1.049057650827e-02   2.000000000000e-03   1.636499702023e-02   2.832827817015e-04  -1.562805838703e-04  -2.414631948271e-03  -9.993912978565e-03  -3.182908465132e-03  -9.665247757623e-04
Horizon              wing_right             8.330643866351e-01  -1.294081341423e+00   4.117194603041e+00  -2.998426273854e-01   8.001882862537e-01   0.000000000000e+00  -1.453971642789e-01   5.888585153295e-01   5.888584631565e-01   5.107853186396e-03   8.257124822268e+00  -1.000000000000e+00  -4.981071385644e+01  -3.440165639334e-01  -5.981924202788e+00   2.115092733289e+05   3.722499915304e-02   1.768848723609e+00   8.026360690952e-01   1.049411501989e-02   2.000000000000e-03   1.637051699638e-02   8.399220965678e-04  -4.676606407069e-04  -7.187878266330e-03  -2.977625702575e-02  -9.491118129960e-03  -2.862072800986e-03
Horizon              wing_right             8.344878589199e-01  -1.298801862814e+00   4.124179956304e+00  -3.008663824014e-01   7.993272988748e-01   0.000000000000e+00  -1.456456070607e-01   5.898647085958e-01   5.898645531540e-01   8.461236568422e-03   8.218032574197e+00  -1.000000000000e+00  -4.980911726306e+01  -3.389351416496e-01  -5.949375635886e+00   2.111035676332e+05   3.719361578797e-02   1.765867446187e+00   7.982799075209e-01   1.050117682125e-02   2.000000000000e-03   1.638153320299e-02   1.373507579392e-03  -7.753011451399e-04  -1.182277648117e-02  -4.906228254477e-02  -1.566556677046e-02  -4.672755860457e-03
Horizon              wing_right             8.366078736354e-01  -1.305851331792e+00   4.134582954644e+00  -3.023943046368e-01   7.980443131864e-01   0.000000000000e+00  -1.460156194305e-01   5.913632586934e-01   5.913629518981e-01   1.173742864580e-02   8.173264064077e+00  -1.000000000000e+00  -4.980678993599e+01  -3.326583407209e-01  -5.910729648939e+00   2.105066650616e+05   3.714807526377e-02   1.761545774603e+00   7.932670380011e-01   1.051173154211e-02   2.000000000000e-03   1.639799826334e-02   1.875732188328e-03  -1.076511207621e-03  -1.625850562675e-02  -6.764436685330e-02  -2.165594131875e-02  -6.370557268331e-03
Horizon              wing_right             8.394063435636e-01  -1.315191813944e+00   4.148314293265e+00  -3.044170923120e-01   7.963494766051e-01   0.000000000000e+00  -1.465040445731e-01   5.933413805211e-01   5.933408784763e-01   1.490671708132e-02   8.126180412188e+00  -1.000000000000e+00  -4.980384992888e+01  -3.254265122930e-01  -5.868529154550e+00   2.097254777340e+05   3.708898653842e-02   1.755946307522e+00   7.879665030443e-01   1.052573282004e-02   2.000000000000e-03   1.641983985341e-02   2.340886756383e-03  -1.368577440409e-03  -2.044645585387e-02  -8.535762092425e-02  -2.742366119970e-02  -7.937346586260e-03
Horizon              wing_right             8.428593931457e-01  -1.326772154690e+00   4.165256113783e+00  -3.069222656365e-01   7.942562391751e-01   0.000000000000e+00  -1.471067154175e-01   5.957821974410e-01   5.957814617143e-01   1.794053194319e-02   8.078931645803e+00  -1.000000000000e+00  -4.980049389864e+01  -3.173788593410e-01  -5.824452472308e+00   2.087681834150e+05   3.701699413437e-02   1.749136086067e+00   7.826146979481e-01   1.054311756083e-02   2.000000000000e-03   1.644695954802e-02   2.765019388368e-03  -1.648836478819e-03  -2.434704434139e-02  -1.020651990359e-01  -3.293647202223e-02  -9.361264362546e-03
Horizon              wing_right             8.469375621803e-01  -1.340527530401e+00   4.185263031239e+00  -3.098941101884e-01   7.917812823689e-01   0.000000000000e+00  -1.478184901886e-01   5.986648852638e-01   5.986638840545e-01   2.081174157912e-02   8.032896969399e+00  -1.000000000000e+00  -4.979698396389e+01  -3.086526673784e-01  -5.779625758832e+00   2.076445024901e+05   3.693283786506e-02   1.741191981248e+00   7.773636619661e-01   1.056380490426e-02   2.000000000000e-03   1.647923120757e-02   3.145444186527e-03  -1.914730058842e-03  -2.792799411356e-02  -1.176501713295e-01  -3.816534574124e-02  -1.063463941127e-02
Horizon              wing_right             8.516060571670e-01  -1.356378941290e+00   4.208163400328e+00  -3.133136178483e-01   7.889444269202e-01   0.000000000000e+00  -1.486332962749e-01   6.019648499134e-01   6.019635590829e-01   2.349492660040e-02   7.988932081508e+00  -1.000000000000e+00  -4.979359463582e+01  -2.994391666612e-01  -5.734793605556e+00   2.063656298823e+05   3.683735400631e-02   1.732200480719e+00   7.723082115622e-01   1.058769500738e-02   2.000000000000e-03   1.651649907993e-02   3.480422112418e-03  -2.163843792934e-03  -3.116325093182e-02  -1.320105164198e-01  -4.308253204111e-02  -1.175268597774e-02
Horizon              wing_right             8.568250481528e-01  -1.374232680004e+00   4.233760809385e+00  -3.171584324030e-01   7.857685179972e-01   0.000000000000e+00  -1.495441820382e-01   6.056539372549e-01   6.056523411872e-01   2.596662819103e-02   7.947537485300e+00  -1.000000000000e+00  -4.979054472845e+01  -2.899830380291e-01  -5.690434689521e+00   2.049439191835e+05   3.673143414321e-02   1.722253476263e+00   7.675044109575e-01   1.061466769509e-02   2.000000000000e-03   1.655857569544e-02   3.768954557702e-03  -2.393930710441e-03  -3.403226575461e-02  -1.450560786062e-01  -4.766037235102e-02  -1.271272183102e-02
Horizon              wing_right             8.625500085465e-01  -1.393979814572e+00   4.261835788591e+00  -3.214028076872e-01   7.822792860667e-01   0.000000000000e+00  -1.505433761224e-01   6.097006732958e-01   6.096987655564e-01   2.820556755268e-02   7.908978626638e+00  -1.000000000000e+00  -4.978795476001e+01  -2.805400021822e-01  -5.646848577205e+00   2.033925367331e+05   3.661597940332e-02   1.711443670994e+00   7.629827606881e-01   1.064458103736e-02   2.000000000000e-03   1.660523964728e-02   4.010652298043e-03  -2.602925446997e-03  -3.651951155200e-02  -1.567069215369e-01  -5.187068578763e-02  -1.351373782795e-02
Horizon              wing_right             8.687320950049e-01  -1.415495728068e+00   4.292147716931e+00  -3.260175865745e-01   7.785051820086e-01   0.000000000000e+00  -1.516223537558e-01   6.140705327111e-01   6.140683164719e-01   3.019283395600e-02   7.873365949342e+00  -1.000000000000e+00  -4.978584642751e+01  -2.713298094398e-01  -5.604218701840e+00   2.017252584870e+05   3.649188065452e-02   1.699862491994e+00   7.587569906465e-01   1.067726992089e-02   2.000000000000e-03   1.665623336351e-02   4.205649080130e-03  -2.788956987179e-03  -3.861414920481e-02  -1.668926969898e-01  -5.568460025630e-02  -1.415617463171e-02
Horizon              wing_right             8.753185641458e-01  -1.438639759793e+00   4.324436910632e+00  -3.309702092180e-01   7.744771854010e-01   0.000000000000e+00  -1.527719094817e-01   6.187262334011e-01   6.187237216021e-01   3.191203957218e-02   7.840702677056e+00  -1.000000000000e+00  -4.978416958116e+01  -2.625106974160e-01  -5.562653461334e+00   1.999564200873e+05   3.636002698872e-02   1.687600686116e+00   7.548293132589e-01   1.071254469129e-02   2.000000000000e-03   1.671126098873e-02   4.354537071371e-03  -2.950364396414e-03  -4.030977052369e-02  -1.755526910326e-01  -5.907271852374e-02  -1.464179828734e-02
Horizon              wing_right             8.822532225370e-01  -1.463254993976e+00   4.358426874188e+00  -3.362247586864e-01   7.702285854073e-01   0.000000000000e+00  -1.539822356960e-01   6.236280545689e-01   6.236252697918e-01   3.334943998555e-02   7.810910753089e+00  -1.000000000000e+00  -4.978283443547e+01  -2.541773180035e-01  -5.522210172875e+00   1.981009338063e+05   3.622132751093e-02   1.674750151552e+00   7.511932799157e-01   1.075018994835e-02   2.000000000000e-03   1.676998650483e-02   4.458311173294e-03  -3.085715335168e-03  -4.160416121796e-02  -1.826362557005e-01  -6.200552431009e-02  -1.497361170293e-02
Horizon              wing_right             8.894769061182e-01  -1.489168241681e+00   4.393826693642e+00  -3.417420515226e-01   7.657947343159e-01   0.000000000000e+00  -1.552430063221e-01   6.287341756047e-01   6.287311496389e-01   3.449402001618e-02   7.783844483460e+00  -1.000000000000e+00  -4.978173625302e+01  -2.463719299923e-01  -5.482908030667e+00   1.961742936812e+05   3.607673238077e-02   1.661405672963e+00   7.478352865404e-01   1.078996358267e-02   2.000000000000e-03   1.683203222812e-02   4.518317168047e-03  -3.193824955738e-03  -4.249905091675e-02  -1.881034224814e-01  -6.445395999229e-02  -1.515577518216e-02
Horizon              wing_right             8.969279849680e-01  -1.516190259791e+00   4.430333550550e+00  -3.474797798149e-01   7.612127744879e-01   0.000000000000e+00  -1.565434649097e-01   6.340010328843e-01   6.339978059750e-01   3.533754519112e-02   7.759298516283e+00  -1.000000000000e+00  -4.978076985748e+01  -2.390990999384e-01  -5.444735270583e+00   1.941925342528e+05   3.592724656076e-02   1.647665955765e+00   7.447354548055e-01   1.083159614540e-02   2.000000000000e-03   1.689697782615e-02   4.536203174845e-03  -3.273772804441e-03  -4.299984050781e-02  -1.919255837968e-01  -6.639013334564e-02  -1.519352917267e-02
Horizon              wing_right             9.045428891088e-01  -1.544116247558e+00   4.467635334052e+00  -3.533927101087e-01   7.565213402219e-01   0.000000000000e+00  -1.578725164045e-01   6.393836914382e-01   6.393803112178e-01   3.587457987257e-02   7.737014077760e+00  -1.000000000000e+00  -4.977983608390e+01  -2.323386738574e-01  -5.407653987611e+00   1.921721405983e+05   3.577393531981e-02   1.633633889956e+00   7.418683179870e-01   1.087479064403e-02   2.000000000000e-03   1.696435999917e-02   4.513875527345e-03  -3.324916124751e-03  -4.311531112780e-02  -1.940861865056e-01  -6.778812582563e-02  -1.509312007366e-02
Horizon              wing_right             9.122566508635e-01  -1.572726656141e+00   4.505413327694e+00  -3.594329429699e-01   7.517602367933e-01   0.000000000000e+00  -1.592188218078e-01   6.448362283218e-01   6.448327484350e-01   3.610247366328e-02   7.716685623865e+00  -1.000000000000e+00  -4.977884311916e+01  -2.260553782906e-01  -5.371604581984e+00   1.901299206211e+05   3.561792287529e-02   1.619416193852e+00   7.392035473328e-01   1.091922285558e-02   2.000000000000e-03   1.703367296868e-02   4.453460208702e-03  -3.346898662445e-03  -4.285732431272e-02  -1.945814061238e-01  -6.862487909046e-02  -1.486173113668e-02
